time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1562046000,28942,28942,28942,28942,2,4.95,28957.2242323456,22.795864252397013
1562046600,28935,28937,28935,28937,3,4.8,28948.17938587648,21.667588234368655
1562046900,28925,28925,28925,28925,3,4.7,28942,20.977046217628036
1562047200,28931,28931,28931,28931,1,4.35,28937,19.907257202083176
1562047500,28950,28955,28950,28955,3,4.3,28912,20.19959597336295
1562047800,28955,28963,28955,28963,4,4.45,28916.3,19.328196260979883
1562048100,28963,28970,28963,28969,8,4.7,28921.904,18.447610813767035
1562048400,28965,28965,28965,28965,1,4.65,28928.63744,17.415638612783674
1562048700,28966,28967,28966,28966,3,4.7,28934.428198399997,16.31452156901341
1562049000,28980,28980,28973,28973,5,4.65,28939.408250623997,16.14919859979817
1562049300,28971,28971,28971,28971,1,4.15,28945.902930524157,15.138541556955444
1562049600,28976,28976,28976,28976,2,4,28951.35846164029,14.414360017172912
1562050800,28976,28978,28960,28960,4,3.85,28955.941107777846,14.670477158803418
1562051100,28961,28961,28961,28961,3,3.75,28959.79053053339,13.694014504603174
1562051400,28952,28952,28952,28952,1,3.7,28980,13.358727754274375
1562051700,28950,28950,28950,28950,1,3.6,28977.2,12.547390057540492
1562052300,28949,28949,28949,28949,1,3.2,28973.936,11.722576482001886
1562052600,28934,28934,28934,28934,1,3.15,28970.44496,11.956678161858893
1562052900,28947,28947,28947,28947,2,2.8,28964.6137664,12.031201150297544
1562053200,28945,28947,28945,28947,2,2.55,28959.715563776,11.314686782419148
1562053500,28938,28938,28938,28938,1,2.5,28955.60107357184,11.149352012246352
1562053800,28930,28930,28930,28930,2,2.45,28952.144901800348,10.924398297085899
1562054100,28925,28925,28904,28904,14,3,28948.158819476284,12.001226990151192
1562054400,28900,28900,28893,28893,9,3.4,28939.327055581027,11.929710776568964
1562054700,28895,28895,28888,28891,11,3.8,28930.061644464822,11.57758857824261
1562055000,28907,28907,28907,28907,1,3.65,28921.649315571856,11.893475108368138
1562055300,28883,28885,28880,28885,5,3.5,28914.919452457485,12.972512600627557
1562055600,28875,28887,28875,28887,5,3.7,28907.935561965987,12.903047414868444
1562055900,28881,28884,28880,28881,6,3.85,28901.34844957279,12.481401170949269
1562059500,28911,28912,28911,28912,2,3.7,28875,13.804158230167177
1562064300,28912,28912,28912,28912,1,3.7,28878.7,12.818146928012379
1562065200,28918,28918,28918,28918,1,3.65,28882.03,12.331136433154352
1562067600,28928,28928,28928,28928,1,3.5,28886.3464,12.164626687929042
1562069400,28947,28947,28947,28947,2,3.45,28892.177904,12.652867638791253
1562070000,28939,28939,28935,28935,3,3.55,28900.94943936,12.60623423602045
1562071800,28928,28931,28928,28931,7,3.85,28908.3175290624,12.205788933447561
1562073000,28928,28928,28928,28928,1,3.85,28914.506724412415,11.548232581058448
1562074200,28922,28922,28918,28918,3,3.95,28947,11.437644539554272
1562074800,28925,28925,28916,28916,2,3.95,28944.1,11.263527072443253
1562075100,28906,28906,28892,28892,3,4,28940.728,12.173275138697306
1562075400,28890,28892,28890,28892,2,4.05,28933.90608,11.446612628790357
1562075700,28912,28912,28902,28906,3,4.1,28926.8811072,12.057568869591046
1562076000,28919,28919,28915,28915,2,3.5,28920.980130048,12.124885378905972
1562076600,28908,28908,28908,28908,1,3.1,28919,11.758822137555544
1562077200,28913,28913,28913,28913,1,2.6,28919,11.276049127730149
1562077500,28930,28930,28930,28930,1,2.6,28890,11.684902761463709
1562077800,28931,28945,28930,28939,12,2.95,28894,11.921695421359159
1562078400,28940,28940,28940,28940,1,2.75,28900.12,11.141574319833506
1562078700,28935,28935,28935,28935,1,2.5,28905.5056,10.7028904398454
1562079000,28943,28960,28943,28960,3,2.55,28910.244928,11.724112551285014
1562079300,28943,28958,28943,28958,3,2.65,28917.21063808,12.100961654764657
1562079600,28958,28958,28958,28958,3,2.75,28923.201148748798,11.236607250852895
1562080500,28932,28932,28932,28932,1,2.75,28928.352987923965,12.291135304363403
1562081700,28914,28914,28910,28910,2,2.75,28960,12.984625639766017
1562082000,28903,28903,28903,28903,1,2.65,28955,12.557152379782732
1562082600,28910,28910,28910,28910,2,2.4,28948.76,12.160212924083964
1562084100,28915,28915,28915,28915,1,2.4,28943.268799999998,11.648769143792252
1562084700,28903,28903,28903,28903,1,2.3,28938.436543999997,11.673857062092805
1562085000,28900,28900,28878,28878,7,2.55,28934.184158719996,12.625724414800462
1562085600,28861,28861,28861,28861,1,2.45,28926.318376499195,12.938172670886145
1562085900,28867,28867,28867,28867,1,2.4,28915.867436259323,12.442588908679992
1562086200,28862,28862,28862,28862,1,2.3,28907.088646457833,11.91097541520285
1562090400,28893,28893,28893,28893,2,2.3,28899.71446302458,13.27447717125979
1562092500,28875,28875,28875,28875,1,2.3,28893.520148940646,13.612014516169804
1562116500,28849,28849,28783,28794,28,3.65,28893,19.21115633644339
1562116800,28793,28794,28769,28794,13,4.25,28875,19.624645169554576
1562117100,28800,28800,28780,28800,5,3.9,28853.8,19.651456228872103
1562117400,28759,28790,28740,28782,27,5.2,28836.84,22.53349506966695
1562117700,28810,28830,28771,28771,15,5.9,28740,25.1382454218336
1562118000,28766,28826,28764,28805,11,6.3,28740,27.77122789170263
1562118300,28809,28850,28809,28831,17,7,28749,29.00185447086673
1562118600,28815,28815,28796,28815,11,7.4,28761.12,29.43029343723339
1562118900,28830,28849,28819,28819,13,8,28771.7856,29.75670104885958
1562119200,28821,28832,28813,28832,12,8.5,28781.171328,28.988365259655325
1562119500,28834,28870,28834,28867,16,9.25,28789.43076864,29.63205345539423
1562119800,28857,28861,28851,28861,4,9.35,28800.710461030398,28.6583353514375
