time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1559627100,26545,26545,26526,26535,4,5.2,26559.77951935967,17.854852838101884
1559627700,26548,26548,26548,26548,1,5.2,26554.630386649314,17.50807763538032
1559628000,26560,26560,26538,26538,3,5.2,26523,17.828929232853156
1559628300,26526,26528,26510,26528,7,5.3,26560,18.55543428764936
1559628900,26520,26520,26498,26508,9,5.05,26560,19.372903267102977
1559629200,26501,26503,26495,26500,7,5.1,26552.56,18.917695890881337
1559629500,26506,26506,26500,26500,3,4.9,26544.5016,17.995003327246955
1559629800,26490,26490,26480,26486,10,5.15,26537.571376,18.138217375300744
1559630100,26488,26488,26446,26475,28,6.5,26528.35995584,19.84263041992212
1559630400,26484,26494,26483,26494,10,6.4,26513.535163788798,19.782442532784824
1559630700,26497,26506,26497,26497,11,6.9,26446,19.22655378044305
1559631000,26501,26501,26501,26501,1,6.4,26452,18.13894279612569
1559631300,26533,26535,26533,26535,4,6.2,26457.4,19.27187545354528
1559631900,26517,26517,26517,26517,1,6.1,26466.712,19.18102720686348
1559632200,26514,26514,26514,26514,2,6.15,26474.90656,18.025239549230374
1559632500,26536,26536,26536,26536,1,6.05,26482.1177728,18.30915100999963
1559632800,26540,26557,26540,26550,6,6.1,26489.661284608,18.50135450928537
1559633100,26544,26549,26537,26549,4,6,26500.43547907072,18.108400615764985
1559633400,26550,26555,26550,26550,4,5.85,26509.485802419404,17.24351485749606
1559633700,26550,26550,26550,26550,1,5.85,26517.088074032297,16.01183522481777
1559634000,26541,26543,26537,26537,4,5.85,26523.47398218713,15.796704137330787
1559634300,26549,26549,26549,26549,1,5.85,26528.83814503719,15.525510984664303
1559634600,26560,26565,26553,26559,8,6.1,26533.34404183124,15.55940305718828
1559634900,26565,26565,26550,26550,6,6.05,26539.042114301614,15.519445695960545
1559635200,26537,26537,26531,26531,3,5.75,26565,15.76805671767765
1559635500,26552,26559,26552,26559,2,5.5,26565,16.64176695212925
1559635800,26560,26560,26560,26560,1,5.4,26561.6,15.524497884120018
1559636100,26555,26555,26544,26544,4,5.1,26560,15.558462320968589
1559636400,26548,26548,26548,26548,1,3.75,26560,14.732857869470832
1559636700,26563,26566,26563,26566,3,3.4,26531,14.96622516450863
1559639700,26580,26588,26580,26588,3,3,26534.5,15.468637652758014
1559640000,26571,26571,26571,26571,1,3,26540.92,15.578020677561014
1559640300,26560,26560,26560,26560,1,2.85,26546.5696,15.25101920059237
1559640600,26556,26556,26543,26543,4,3,26588,15.37594640055006
1559642400,26564,26564,26564,26564,1,2.95,26583.5,15.777664514796484
1559644800,26558,26558,26558,26558,1,2.95,26579.45,15.079259906596734
1559645400,26552,26552,26552,26552,1,2.7,26575.805,14.430741341839823
1559645700,26540,26540,26540,26540,1,2.55,26572.5245,14.257116960279836
1559647200,26538,26538,26538,26538,3,2.5,26568.62156,13.381608605974133
1559647800,26540,26540,26528,26528,2,2.55,26564.3345416,13.282922276975981
1559648100,26529,26529,26529,26529,1,2.4,26558.521014944003,12.40557068576341
1559648400,26529,26529,26529,26529,2,2.45,26553.637652552963,11.519458493923166
1559648700,26549,26608,26549,26590,12,2.65,26528,16.339497172928652
1559649000,26588,26590,26588,26590,4,2.55,26529,15.31524737486232
1559649600,26580,26580,26580,26580,20,3.4,26536.9,14.93558684808644
1559649900,26586,26586,26580,26585,5,3.55,26544.010000000002,14.297330644651694
1559650200,26582,26582,26582,26582,1,3.55,26550.409000000003,13.490378455748003
1559650500,26596,26596,26596,26596,1,3.4,26556.168100000003,13.526779994623144
1559650800,26608,26610,26605,26610,4,3.55,26561.351290000002,13.560581423578634
1559651100,26610,26610,26603,26603,3,3.55,26567.189135200002,13.09196846475159
1559653200,26601,26601,26601,26601,1,3.45,26572.326438976,12.299685002983619
1559653500,26599,26604,26599,26604,2,3.5,26576.84726629888,11.778278931341932
1559653800,26610,26610,26610,26610,1,3.5,26580.825594343012,11.365544721960365
1559654400,26615,26615,26615,26615,1,3.35,26584.32652302185,10.910862956106055
1559655000,26620,26620,26620,26620,1,3.35,26588.62080979879,10.488658459241336
1559655300,26621,26624,26600,26600,5,3.55,26593.641480230985,11.453754283581238
1559655600,26603,26603,26603,26603,1,3.55,26599.10601378941,10.849914691896865
1559656500,26618,26621,26618,26621,3,3.65,26600,11.360635071047088
1559657400,26612,26615,26612,26615,2,3.6,26603,11.192018280258011
1559657700,26615,26616,26615,26616,3,3.65,26606.78,10.464016974525297
1559658000,26621,26629,26621,26629,2,3.7,26609.8796,10.645158619202062
1559658300,26635,26650,26635,26650,12,4.2,26613.70368,11.384790146401915
1559658600,26638,26638,26638,26638,1,3.65,26620.962944,11.428733707373208
1559658900,26630,26630,26630,26630,1,3.5,26626.7703552,11.183824156846551
1559659200,26620,26620,26620,26620,1,2.55,26650,11.099265288500368
1559659500,26604,26604,26604,26604,1,2.35,26647,11.449317767893197
1559659800,26620,26620,26620,26620,2,2.4,26641.84,11.774366498757969
1559660100,26630,26630,26630,26630,1,2.4,26637.2992,11.647626034560972
1559660400,26640,26640,26640,26640,3,2.35,26604,11.52993846066376
1559661000,26650,26654,26650,26654,7,2.55,26607.6,11.706371427759205
1559661300,26659,26670,26659,26670,11,3.05,26613.167999999998,12.013059182919262
1559661600,26669,26680,26669,26680,5,3.2,26621.12448,11.940697812710743
1559661900,26690,26700,26690,26700,8,3.55,26630.544563199997,12.516362254659976
1559662200,26700,26712,26700,26712,5,3.75,26643.046541824,12.47947923646998
1559662500,26730,26730,26725,26730,4,3.9,26656.8372334592,12.873802148150697
1559662800,26730,26734,26730,26733,3,3.8,26671.46978676736,12.239959137568505
1559663100,26735,26742,26735,26742,5,4,26683.97582941389,12.00853348488504
1559663400,26750,26770,26750,26770,6,4.15,26695.58066353111,13.150781093107538
1559663700,26773,26778,26773,26778,7,4.4,26710.464530824887,12.782868157885572
1559664000,26788,26788,26773,26773,6,4.55,26723.97162465991,12.941234718036602
1559664300,26770,26774,26770,26772,3,4.6,26736.777299727928,12.302575095319702
1559664600,26773,26773,26773,26773,1,4.05,26747.02183978234,11.495248302796865
1559665200,26760,26777,26760,26777,3,4.15,26755.217471825872,11.88844485259709
1559665500,26774,26774,26774,26774,1,4.15,26760,11.253555934554441
