time,open,high,low,close,Volume,Volume MA,ParabolicSAR,ATR
1568258100,27144,27144,27138,27138,2,5.9,27049.992361599998,28.150815648610482
1568258700,27120,27125,27120,27125,212,15.75,27065.033583744,27.425757387995446
1568259600,27108,27108,27108,27108,3,15.4,27077.66821034496,26.681060431710055
1568259900,27100,27145,27100,27145,3,15.25,27088.281296689765,27.989556115159335
1568260200,27155,27180,27155,27174,7,15.25,27098.490663285607,28.490302106933665
1568260500,27156,27156,27156,27156,1,15.15,27100,27.74099481358126
1568265000,27146,27146,27146,27146,1,14.85,27116,26.473780898325455
1568265300,27145,27145,27145,27145,1,14.35,27128.8,24.654225119873637
1568265600,27136,27136,27136,27136,4,14.15,27180,23.536066182739805
1568265900,27170,27170,27170,27170,1,13.8,27175.6,24.283490026829817
1568267400,27125,27125,27110,27110,2,13.65,27171.64,26.834669310627685
1568269200,27165,27165,27165,27165,1,13.3,27110,28.846478645582852
1568269800,27140,27140,27140,27140,1,12.75,27110,28.571730170898366
1568270400,27158,27158,27158,27158,1,12.7,27115.5,27.816606587262772
1568270700,27164,27164,27164,27164,1,12.65,27120.45,26.25827754531543
1568271600,27198,27198,27198,27198,1,12.65,27124.905,26.811257720650044
1568271900,27150,27150,27150,27150,7,12.9,27133.6764,28.324739312032186
1568272200,27130,27136,27130,27136,3,12.95,27198,27.730115075458457
1568272800,27167,27167,27166,27166,2,12.8,27191.2,27.96367828435428
1568273100,27186,27186,27185,27186,3,12.85,27130,27.394844121186118
1568273400,27180,27180,27180,27180,1,12.8,27135.6,25.866640969672826
1568273700,27170,27170,27170,27170,15,2.95,27140.64,24.733309471839053
1568274000,27157,27157,27157,27157,1,2.85,27145.176,23.895215938136264
1568274300,27153,27153,27153,27153,1,2.75,27149.2584,22.474129085412244
1568275500,27122,27122,27122,27122,1,2.45,27186,23.083119865025655
1568276100,27128,27130,27120,27130,4,2.6,27179.6,22.14861130323811
1568276700,27128,27140,27128,27140,3,2.7,27172.448,21.423710495863958
1568279700,27108,27108,27105,27105,2,2.75,27166.15424,22.3934454604451
1568283000,27084,27084,27084,27084,1,2.6,27157.5926464,22.29391364184188
1568283900,27050,27050,27050,27050,2,2.65,27145.817822976,23.1300626674246
1568284200,27080,27080,27080,27080,1,2.6,27128.570614840322,23.62077247689427
1568284500,27083,27083,27083,27083,1,2.6,27114.427904169064,22.147860157116106
1568285400,27074,27074,27074,27074,2,2.65,27102.83088141863,21.208727288750673
1568287500,27094,27094,27094,27094,1,2.65,27050,21.122389625268482
1568288400,27095,27100,27095,27100,3,2.75,27054.4,20.042218937749308
1568288700,27153,27160,27153,27160,2,2.8,27059.872000000003,22.896346156481503
1568289000,27130,27130,27130,27130,1,2.5,27073.88992,23.40375000244711
1568290200,27133,27133,27133,27133,1,2.4,27085.9453312,21.946339287986603
1568290500,27138,27138,27138,27138,2,2.4,27096.312984832002,20.735886481701844
1568291400,27135,27135,27135,27135,1,2.3,27105.229166955523,19.469037447294568
1568292000,27136,27136,27136,27136,1,2.3,27112.89708358175,18.149820486773528
1568292300,27160,27160,27160,27160,1,1.6,27119.491491880304,18.567690452003994
1568292600,27155,27155,27155,27155,1,1.6,27125.16268301706,17.59856970543228
1568295300,27105,27105,27100,27100,3,1.7,27160,20.270100440758544
1568295900,27060,27060,27050,27050,2,1.75,27155,22.393664694990076
1568296200,27056,27056,27056,27056,1,1.6,27142.4,21.222688645347926
1568296500,27065,27076,27065,27076,3,1.6,27131.312,21.135353742108787
1568296800,27102,27102,27102,27102,1,1.55,27121.55456,21.482828474815303
1568297400,27133,27289,27133,27200,9,1.95,27050,33.305483583757066
1568297700,27243,27256,27243,27247,3,2,27073.9,34.92652047063156
1568298000,27252,27252,27242,27242,3,2.1,27095.41,33.1460547227293
1568298300,27248,27280,27248,27280,8,2.45,27114.769,33.492765099677214
1568298600,27265,27265,27265,27265,1,2.4,27132.1921,32.171853306843126
1568299200,27254,27254,27254,27254,1,2.4,27147.87289,30.659578070640045
1568299500,27262,27262,27252,27252,2,2.35,27161.985601,29.183893922737184
