time,open,high,low,close
1602830100,24333,24333,24333,24333
1602830400,24345,24345,24345,24345
1602831300,24364,24364,24364,24364
1602831600,24364,24365,24364,24365
1602831900,24380,24380,24375,24375
1602832200,24385,24400,24385,24400
1602832500,24403,24415,24370,24370
1602834900,24375,24375,24375,24375
1602835200,24362,24362,24362,24362
1602835500,24361,24361,24361,24361
1602835800,24339,24339,24339,24339
1602836100,24346,24347,24340,24345
1602836400,24336,24337,24333,24333
1602836700,24330,24330,24325,24325
1602840000,24325,24325,24325,24325
1602840600,24324,24324,24324,24324
1602842700,24356,24356,24356,24356
1602843900,24376,24376,24376,24376
1602844500,24380,24380,24373,24373
1602845400,24351,24351,24351,24351
1602847500,24355,24355,24355,24355
1602847800,24355,24355,24355,24355
1602848100,24361,24361,24361,24361
1602849900,24366,24366,24366,24366
1602850800,24369,24370,24369,24370
1602851700,24385,24386,24385,24386
1602852900,24386,24386,24385,24385
1602855000,24368,24368,24330,24330
1602855600,24326,24326,24315,24315
1602855900,24329,24329,24326,24327
1602856200,24318,24334,24318,24334
1602856800,24350,24350,24350,24350
1602857100,24360,24360,24360,24360
1602857400,24360,24360,24360,24360
1602857700,24366,24366,24366,24366
1602858300,24384,24384,24383,24383
1602858600,24400,24403,24400,24403
1602858900,24400,24404,24390,24390
1602859200,24388,24388,24388,24388
1602860400,24400,24405,24400,24405
1602860700,24398,24398,24388,24388
1602861300,24389,24391,24389,24391
1602861900,24369,24369,24369,24369
1602862200,24370,24370,24370,24370
1602862800,24387,24387,24387,24387
1602863100,24389,24391,24389,24391
1602864000,24402,24402,24402,24402
1602864900,24382,24382,24382,24382
1602865500,24396,24396,24396,24396
1602866100,24381,24381,24381,24381
1602867300,24397,24397,24397,24397
1602871500,24403,24403,24403,24403
1602873600,24407,24407,24407,24407
1602874500,24397,24397,24397,24397
1603070100,24486,24576,24486,24576
1603070400,24580,24580,24551,24553
1603070700,24553,24571,24553,24571
1603071000,24574,24688,24558,24657
1603071300,24667,24700,24663,24686
1603071600,24707,24717,24691,24707
1603071900,24707,24740,24702,24715
1603072200,24700,24725,24700,24725
1603072500,24736,24736,24692,24692
1603072800,24677,24703,24677,24684
1603073100,24677,24682,24650,24659
1603073400,24651,24651,24651,24651
1603073700,24660,24660,24630,24638
1603074000,24620,24620,24559,24590
1603074300,24600,24600,24578,24578
1603074600,24570,24570,24528,24534
1603074900,24520,24562,24513,24562
1603075200,24555,24567,24539,24567
1603075500,24564,24592,24564,24589
1603075800,24566,24572,24566,24572
1603076100,24549,24574,24549,24574
1603076400,24590,24590,24588,24588
1603077000,24554,24554,24546,24546
1603077300,24528,24528,24468,24468
1603077600,24455,24460,24438,24450
1603077900,24456,24463,24456,24462
