time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1565063400,25800,25834,25800,25834,25642.768203608546,25600.444444444445,43,11.35,NaN,25834,NaN,25479.140352000002,NaN,0.13082165883059438,41.113099899213225,48.00891831982036,42.22619581303162
1565063700,25864,25928,25864,25928,25699.814562886837,25665.222222222223,26,12.3,NaN,25928,NaN,25541.98070272,NaN,0.1479560214223613,39.82658205279565,52.549914837903124,38.53808235275797
1565067600,25815,25841,25815,25841,25728.05165030947,25703.11111111111,2,12.15,NaN,25841,NaN,25596.0234043392,NaN,0.16346771816088235,38.31602195463035,47.32000629649152,39.01825437068797
1565068500,25858,25858,25858,25858,25754.041320247576,25742.88888888889,12,12.4,NaN,25858,NaN,25642.500127731713,NaN,0.17711186183497207,36.96200644659537,48.13738507951569,38.41285009800074
1565068800,25883,25883,25883,25883,25779.833056198062,25777.666666666668,5,12.6,NaN,25883,NaN,25682.470109849273,NaN,0.18885073238850358,35.79553047060297,49.353828050248595,37.51187274544782
1565069100,25898,25898,25898,25898,25803.46644495845,25811.333333333332,1,12.6,NaN,25898,NaN,25716.844294470375,NaN,0.19861278252988557,34.7597874064724,50.09313582024054,36.96429297939611
1565069700,25860,25860,25833,25833,25809.373155966758,25833.333333333332,2,10.75,NaN,25833,NaN,25746.40609324452,NaN,0.2057491770703157,33.36700780458534,46.965905705947655,40.89950601892248
1565070000,25833,25833,25824,25824,25812.298524773407,25847.11111111111,2,9.05,NaN,25824,NaN,25771.829240190287,NaN,0.21031780602263517,31.989082420471096,46.54242253881221,41.43240459703308
1565070600,25825,25825,25825,25825,25814.838819818724,25858.222222222223,25,9.25,NaN,25825,NaN,25793.693146563648,NaN,0.21262933614520585,30.680053305562563,46.49339065770079,41.38875605822597
1565070900,25818,25820,25818,25820,25815.87105585498,25856.666666666668,20,10.05,NaN,25820,NaN,25812.49610604474,NaN,0.2123521662725636,29.39015499335354,46.13526370056063,41.84022380773052
