time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1543817400,27300,27300,27270,27270,27254.584136535923,27229.11111111111,2,12.05,NaN,NaN,NaN,27028.7912,NaN,-0.15316078929803084,23.890494257141786,32.359830884516136,44.991156076152485
1543818000,27250,27250,27249,27249,27253.467309228738,27229,2,11.55,NaN,NaN,NaN,27045.063728,NaN,-0.14719164138031432,23.639017003468183,31.59741643588403,46.28719305359411
1543818300,27240,27251,27240,27250,27252.77384738299,27239.222222222223,7,6.65,NaN,NaN,NaN,27060.35990432,NaN,-0.1424543042024829,23.454732906704066,31.192205881595946,46.742848397470624
1543818600,27240,27240,27240,27240,27250.21907790639,27244.666666666668,3,6.75,NaN,NaN,NaN,27074.738310060802,NaN,-0.138532782024336,23.27966301477816,30.81405790698743,46.17617755937625
1543818900,27227,27227,27227,27227,27245.57526232511,27247.666666666668,1,6.45,NaN,NaN,NaN,27088.254011457153,NaN,-0.13556898714544469,23.197768378835487,30.311207649713374,47.054520913031176
1543819200,27237,27237,27226,27231,27242.66020986009,27250,6,6.65,NaN,NaN,NaN,27100.958770769725,NaN,-0.13216105625945057,23.017834071302534,31.179379945600004,46.38038133495293
1543819500,27245,27245,27245,27245,27243.12816788807,27249,4,6.75,NaN,NaN,NaN,27112.901244523542,NaN,-0.12771398036500797,22.763512016492744,31.668332040003772,45.506931895932254
1543819800,27245,27245,27229,27229,27240.302534310456,27247.444444444445,3,6.75,NaN,NaN,NaN,27124.12716985213,NaN,-0.1223624575146021,22.638930143188624,30.966767436123195,46.71414444158748
1543820400,27257,27286,27257,27286,27249.442027448364,27247.444444444445,159,13.85,NaN,NaN,NaN,27134.679539661003,NaN,-0.11551795094780386,22.091024130255796,34.1087756529904,43.13100792835087
1543820700,27288,27295,27288,27295,27258.55362195869,27250.222222222223,2,13.7,NaN,NaN,NaN,27144.598767281343,NaN,-0.10684149531391467,21.479844808349974,34.938215649419504,42.588073972932605
1543821000,27271,27271,27271,27271,27261.042897566953,27252.666666666668,1,13.55,NaN,NaN,NaN,27153.92284124446,NaN,-0.09674115591136516,21.040167484090013,33.745814361797336,43.55205232742317
1543821300,27299,27310,27299,27300,27268.834318053563,27258.222222222223,16,14.3,NaN,NaN,NaN,27166.409013944904,NaN,-0.08573203710413872,20.226829601828133,37.400279866702746,41.14979696249373
1543821600,27297,27297,27293,27293,27273.66745444285,27264.11111111111,80,17.25,NaN,NaN,NaN,27177.89629282931,NaN,-0.07440594023908569,19.507694425604903,37.01454157804399,41.60942533124754
1543821900,27261,27261,27247,27248,27268.53396355428,27266.444444444445,78,20.85,NaN,NaN,NaN,27188.464589402967,NaN,-0.06336125164644661,19.21616344179509,34.54965045050462,45.497800096864154
1543822200,27237,27237,27237,27237,27262.227170843424,27267.11111111111,1,20.65,NaN,NaN,NaN,27198.18742225073,NaN,-0.05304580458269818,19.01984012196402,33.98006250682837,46.24645380004636
1543822500,27238,27255,27236,27255,27260.78173667474,27268.222222222223,56,23.35,NaN,NaN,NaN,27207.13242847067,NaN,-0.04370911719646879,18.636268017715366,35.748226904463856,44.900573823085836
1543822800,27262,27270,27262,27270,27262.62538933979,27272.777777777777,61,26.35,NaN,NaN,NaN,27215.36183419302,NaN,-0.035193862957619323,18.109780888611915,37.26544757991725,43.84030613455352
1543823700,27275,27275,27268,27268,27263.70031147183,27270.777777777777,72,28.1,NaN,NaN,NaN,27222.932887457577,NaN,-0.027299022069317048,17.55495744970989,37.657185572814356,43.337602880330465
1543824000,27250,27258,27242,27258,27262.560249177466,27266.666666666668,76,31.8,NaN,NaN,NaN,27229.898256460972,NaN,-0.01968833052240997,17.27172712626955,36.041372411877035,45.768901066945745
1543824300,27265,27266,27250,27250,27260.048199341974,27264.333333333332,15,32.25,NaN,NaN,NaN,27236.306395944095,NaN,-0.012924045162509046,16.90920913485737,36.41885988300368,44.53115855888516
