time,open,high,low,close,MA,MA,Volume,Volume MA,HKEX:HSI2!: Compare,HKEX:HSI1!: Compare,ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1582096500,27578,27595,27576,27592,27583.65132130881,27584.222222222223,576,1018.75,NaN,NaN,27550.74433224517,NaN,-0.0078530742447241,11.988072844387913,18.714610029812935,15.740430358406392
1582096800,27592,27621,27588,27615,27589.92105704705,27587.11111111111,1385,1058.5,NaN,NaN,27553.87967231046,NaN,-0.005238078697536963,12.489925967901527,22.911677205024787,14.640712548026622
1582097100,27613,27617,27602,27609,27593.73684563764,27591.777777777777,745,1038.4,NaN,NaN,27559.249298525625,NaN,-0.0025924281574551513,12.966686435239462,22.17054656201503,14.16712518871884
1582097400,27612,27625,27605,27616,27598.18947651011,27596.333333333332,719,992.9,NaN,NaN,27564.189354643575,NaN,0.00010640488946893623,13.605176175736833,22.94484552346876,13.551874117867746
1582097700,27617,27617,27587,27593,27597.151581208087,27597.444444444445,949,992.05,NaN,NaN,27570.270419179218,NaN,0.0023078966668205634,13.574832096434335,21.472464555944327,16.532471065277125
1582098000,27595,27595,27581,27592,27596.12126496647,27598.222222222223,658,959.4,NaN,NaN,27575.743377261297,NaN,0.0042375739604822325,13.352062459078203,20.816286812644663,17.33692756743998
1582098300,27591,27595,27579,27582,27593.297011973176,27597.555555555555,777,956.25,NaN,NaN,27625,NaN,0.00583413279891869,13.075499215760725,20.07815857047368,17.165414133031778
1582098600,27580,27599,27579,27590,27592.63760957854,27596.444444444445,1113,968.5,NaN,NaN,27624.08,NaN,0.007191016818942675,12.925418863967167,20.074674497244573,16.400231767425897
1582098900,27589,27605,27588,27599,27593.910087662833,27598.666666666668,1261,912.2,NaN,NaN,27623.1784,NaN,0.008379443938360032,12.94992247876063,20.658414660062512,15.771202579699933
1582099200,27600,27608,27583,27589,27592.928070130267,27598.333333333332,1221,912.95,NaN,NaN,27622.294832,NaN,0.009262802854476716,12.794191591787573,19.500606985868167,16.008206928116948
1582099500,27588,27588,27557,27569,27588.142456104215,27593.222222222223,2085,965.35,NaN,NaN,27621.42893536,NaN,0.009548483105578699,12.471822988846256,18.13143508632937,20.58894791809135
1582099800,27570,27585,27569,27585,27587.513964883372,27590.555555555555,1041,964.75,NaN,NaN,27618.8517779456,NaN,0.009481998057379083,12.165572816052004,17.48529137705745,19.85522667018901
1582100100,27585,27591,27577,27589,27587.8111719067,27587.555555555555,635,944,NaN,NaN,27616.377706827778,NaN,0.009125656212472567,11.681590188987936,18.29161159487704,19.22422539280371
1582100400,27589,27594,27573,27582,27586.64893752536,27586.333333333332,629,933.05,NaN,NaN,27614.002598554667,NaN,0.008550430944480093,11.342939138951238,17.41761118880868,19.2157868789743
1582100700,27582,27594,27562,27565,27582.31915002029,27583.333333333332,1134,953.3,NaN,NaN,27611.72249461248,NaN,0.007525896739271109,11.34021457616307,16.17771872057783,20.294912711404343
1582103700,27589,27598,27579,27589,27583.65532001623,27584.11111111111,291,936.65,NaN,NaN,27609.533594827983,NaN,0.00627126965265572,11.198303359756908,15.886739736370842,18.839129775846597
1582104000,27589,27594,27587,27593,27585.524256012985,27584.444444444445,82,894.55,NaN,NaN,27607.432251034865,NaN,0.005005773383187684,11.063487704171054,15.636299609647155,18.542147882347994
1582104300,27592,27595,27586,27589,27586.21940481039,27583.333333333332,92,865.25,NaN,NaN,27605.41496099347,NaN,0.0037706065247034458,10.935412831364491,15.309669796822481,18.1548172195074
1582104600,27588,27594,27585,27593,27587.57552384831,27583.777777777777,84,816.8,NaN,NaN,27603.47836255373,NaN,0.0025459530985944443,10.846900136598556,14.980274046645373,18.003268107841787
1582104900,27594,27596,27581,27584,27586.86041907865,27585.444444444445,96,778.65,NaN,NaN,27601.619228051582,NaN,0.0014061005463889443,10.897311084118574,14.435387894845796,18.318386902566452
1582105200,27583,27589,27580,27582,27585.88833526292,27585.11111111111,82,753.95,NaN,NaN,27599.83445892952,NaN,0.00019006547566540187,10.979281949271897,14.111214002622052,18.1565339158185
1582105500,27582,27590,27582,27587,27586.110668210335,27584.88888888889,65,687.95,NaN,NaN,27598.12108057234,NaN,-0.0010280847160997863,11.011722640251898,14.078055439264048,17.782874936173542
1582105800,27589,27594,27585,27586,27586.08853456827,27585.333333333332,83,654.85,NaN,NaN,27596.476237349445,NaN,-0.002285221693130124,10.85903329746234,14.800504645243393,17.359801126657473
1582106100,27585,27589,27581,27584,27585.670827654616,27587.444444444445,49,621.35,NaN,NaN,27594.897187855466,NaN,-0.00365617943897274,10.86792428245072,14.478210130138786,18.070571287604846
1582106400,27582,27584,27578,27578,27584.136662123692,27586.222222222223,55,576.65,NaN,NaN,27594,NaN,-0.005046328769974196,10.990818947471936,14.233514509054821,18.61020922070623
1582106700,27578,27578,27572,27575,27582.309329698954,27584.222222222223,79,547.7,NaN,NaN,27592.52,NaN,-0.0064050516046004315,11.330251149237801,13.984719605412332,20.03286313668285
1582107000,27575,27578,27571,27577,27581.247463759162,27582.88888888889,43,511,NaN,NaN,27591.0992,NaN,-0.007592899381370044,11.689440296417102,13.690831279951704,19.912087032503365
1582107300,27576,27583,27573,27580,27580.99797100733,27581.444444444445,125,461.6,NaN,NaN,27589.735232,NaN,-0.008477664613918922,11.764546033917453,14.803104012573467,19.30211241075952
1582107600,27579,27580,27574,27578,27580.398376805864,27580.777777777777,54,401.25,NaN,NaN,27588.42582272,NaN,-0.008959177912508064,11.835896484542786,14.522138380173558,18.93575477282515
1582107900,27578,27586,27577,27581,27580.518701444693,27580.666666666668,151,347.75,NaN,NaN,27587.1687898112,NaN,-0.008940841330531923,11.584765505845064,16.039373108965293,18.384786421949183
1582108200,27581,27582,27574,27579,27580.214961155754,27579.777777777777,50,246,NaN,NaN,27586,NaN,-0.00872579380794931,11.480395566147156,15.614274471110729,18.891405427512844
1582108500,27578,27579,27575,27577,27579.571968924603,27578.777777777777,24,195.15,NaN,NaN,27586,NaN,-0.008343977397275947,11.381244123434142,15.399464546546582,18.63151109926193
1582108800,27577,27581,27577,27578,27579.257575139683,27578.11111111111,40,165.4,NaN,NaN,27584.84,NaN,-0.007960117157468315,11.172989881211715,15.893374390514328,18.36555317059637
1582109100,27577,27579,27566,27570,27577.406060111745,27577.222222222223,111,139.5,NaN,NaN,27583.7264,NaN,-0.007437248985650524,11.47447670528575,15.15337073246599,21.450179280171255
1582109400,27571,27574,27567,27570,27575.924848089395,27576.666666666668,48,85.2,NaN,NaN,27582.657344,NaN,-0.006852484473307508,11.760889188156087,14.763746976475439,20.898651863244467
1582109700,27569,27569,27561,27563,27573.339878471517,27575.11111111111,74,74.35,NaN,NaN,27581.63105024,NaN,-0.00633382505570097,12.285835608050258,14.26727131359232,22.437739841694643
1582110000,27562,27566,27556,27564,27571.471902777215,27573.333333333332,139,77.2,NaN,NaN,27580.6458082304,NaN,-0.005853816041714266,12.98219939970833,13.727360177945656,23.480768382750167
1582110300,27564,27567,27560,27561,27569.377522221774,27571.444444444445,61,75.65,NaN,NaN,27579.167059736577,NaN,-0.0054320814590774315,13.576899891597714,13.742506995332022,22.84379104912508
1582110600,27562,27575,27562,27571,27569.702017777417,27570.333333333332,66,74.75,NaN,NaN,27577.777036152384,NaN,-0.005061258507637012,13.630532270489017,16.087225967501578,21.60964731325444
1582110900,27571,27571,27562,27565,27568.761614221934,27568.777777777777,46,72.25,NaN,NaN,27576.47041398324,NaN,-0.004590295618435114,13.681483030435752,15.519843678286966,20.847494087677607
1582111200,27563,27566,27560,27564,27567.809291377547,27567.333333333332,41,70.2,NaN,NaN,27575.242189144246,NaN,-0.004135722869761338,13.824549358013963,15.145000980809003,21.149058057014848
1582111500,27566,27568,27562,27566,27567.44743310204,27566,47,69.3,NaN,NaN,27574.087657795593,NaN,-0.0038767147184720187,13.827504902431357,15.59595021459408,20.624702588836744
1582111800,27566,27566,27558,27558,27565.557946481633,27564.666666666668,96,69.95,NaN,NaN,27573.00239832786,NaN,-0.0038128245832036002,14.027665403517963,15.071497533347056,21.612520149019574
1582112100,27558,27564,27553,27555,27563.446357185305,27563,75,71.25,NaN,NaN,27571.98225442819,NaN,-0.004010940398193563,14.451497864368301,14.371992959485139,22.719086083456162
1582112400,27554,27561,27553,27560,27562.757085748242,27562.666666666668,72,72.1,NaN,NaN,27570.463674073933,NaN,-0.004204445888013564,14.85413870217612,13.878862617565717,21.939551142128664
1582112700,27558,27558,27551,27555,27561.205668598595,27561.666666666668,68,71.55,NaN,NaN,27569.066580148017,NaN,-0.004425748042191047,15.331924903549384,13.336948912964838,21.950588309684687
1582113000,27556,27561,27556,27559,27560.764534878876,27561.444444444445,49,71.85,NaN,NaN,27567.259922133217,NaN,-0.004544414657208185,15.55333808699449,14.314749169128444,21.3651681049887
1582113300,27560,27567,27559,27565,27561.6116279031,27560.777777777777,85,69.85,NaN,NaN,27551,NaN,-0.004579654351897178,15.326900115702738,16.504327139661594,20.594293785793784
1582113600,27567,27570,27565,27568,27562.88930232248,27561.11111111111,64,70.35,NaN,NaN,27551.32,NaN,-0.004593776857904031,14.906547133316602,17.512862541340432,20.116773311004515
1582113900,27566,27569,27565,27569,27564.111441857985,27561.666666666668,26,64.1,NaN,NaN,27552.0672,NaN,-0.004496834833975738,14.50721180004977,17.177456915028653,19.731497692251605
1582114200,27568,27573,27566,27568,27564.889153486387,27561.88888888889,63,64.75,NaN,NaN,27552.784512000002,NaN,-0.004124610239420967,13.850964347406498,18.539384517519427,19.05909428349383
1582114500,27569,27570,27566,27568,27565.51132278911,27563,33,65.2,NaN,NaN,27553.99744128,NaN,-0.0036319384790294952,13.227529267395388,18.167000166850947,18.67627097874057
1582114800,27568,27568,27562,27565,27565.409058231286,27564.11111111111,60,66.2,NaN,NaN,27555.1375948032,NaN,-0.003089418694028856,12.902877797233572,17.608546344245845,20.15149636951015
1582115100,27563,27564,27558,27563,27564.92724658503,27564.444444444445,59,63.6,NaN,NaN,27556.20933911501,NaN,-0.0024599818398568065,12.846470042910003,16.96798958097328,21.49715352159903
1582115400,27563,27567,27560,27566,27565.141797268025,27565.666666666668,45,63.45,NaN,NaN,27557.216778768106,NaN,-0.0015775168936498884,12.564198874684777,17.922781553986344,20.704338499566415
1582115700,27565,27568,27563,27565,27565.11343781442,27566.333333333332,24,60.95,NaN,NaN,27558,NaN,-0.0006901595223534728,12.220173908725636,17.978827305115665,20.145711550594854
1582116000,27566,27572,27565,27570,27566.090750251537,27566.88888888889,36,55.8,NaN,NaN,27558.9,NaN,0.0001830942646547262,11.622187702013395,19.476505511794183,19.375316030206346
1582116300,27568,27575,27567,27570,27566.87260020123,27567.11111111111,43,54.9,NaN,NaN,27559.746000000003,NaN,0.0010470217947556204,11.266126435057917,20.269198398577267,18.523168562002045
1582116600,27571,27579,27569,27576,27568.698080160982,27567.88888888889,130,58.1,NaN,NaN,27560.966320000003,NaN,0.0018922069127636388,11.196751560923456,21.34855477121273,17.509874706401362
1582116900,27577,27586,27576,27585,27571.958464128787,27569.777777777777,131,62.35,NaN,NaN,27562.769688000004,NaN,0.0028473358551961868,11.554336058782791,23.997528723719395,16.556497025824925
1582117200,27583,27584,27577,27577,27572.96677130303,27570.777777777777,65,63.55,NaN,NaN,27565.557325440004,NaN,0.0038198817551360785,11.894041331749158,22.945457724357613,15.830646852983039
1582117500,27577,27585,27577,27579,27574.173417042424,27572.333333333332,69,64.65,NaN,NaN,27568.010446387205,NaN,0.004754223288639436,12.276605538290902,22.48468243507388,15.132317390002944
1582117800,27578,27583,27577,27582,27575.738733633938,27574.444444444445,65,63.1,NaN,NaN,27570.16919282074,NaN,0.005651380234049141,12.640041534505558,21.727990802482676,14.623059677166944
1582118100,27580,27582,27576,27581,27576.79098690715,27576.11111111111,44,61.55,NaN,NaN,27572.06888968225,NaN,0.006477323401394885,12.889774405801845,20.984613093001904,14.692977411242916
1582118400,27581,27589,27579,27580,27577.432789525723,27577.777777777777,224,69.15,NaN,NaN,27573.74062292038,NaN,0.0072418645074157515,13.560912265182612,23.760056672003007,13.86100336419892
1582118700,27580,27581,27576,27579,27577.74623162058,27578.777777777777,52,68.35,NaN,NaN,27575.876935711527,NaN,0.007932722551238825,13.911932538439705,23.072450002345995,15.196247730658802
1582119000,27578,27581,27571,27572,27576.596985296463,27579,128,72.3,NaN,NaN,27589,NaN,0.008446820785330034,13.800861055885573,21.74747455615367,17.194913550177265
1582119300,27572,27575,27565,27567,27574.67758823717,27578,120,74.05,NaN,NaN,27588.64,NaN,0.008711175103939307,13.219535850107551,20.50779489325438,19.63494836909264
1582119600,27567,27573,27567,27570,27573.742070589735,27576.333333333332,66,74.15,NaN,NaN,27587.6944,NaN,0.008780216656786344,12.66727690461843,19.795127967669764,18.9526137562759
1582119900,27569,27581,27568,27579,27574.79365647179,27576.555555555555,120,78.85,NaN,NaN,27586.786624,NaN,0.008709662107170325,12.689482222251225,22.860608054014513,17.5608020564384
1582120200,27578,27579,27571,27577,27575.234925177432,27576.333333333332,51,78.25,NaN,NaN,27585.91515904,NaN,0.008494671483831918,12.71057727400238,21.82250834671038,16.76336642254181
1582120500,27577,27587,27577,27580,27576.187940141946,27576.11111111111,91,81.15,NaN,NaN,27565,NaN,0.008174472739462858,13.209481899864219,25.102624914226123,15.818227772398458
1582120800,27580,27586,27576,27586,27578.150352113556,27576.666666666668,75,81.9,NaN,NaN,27565.44,NaN,0.00777850847010324,13.595743834407799,23.696283038786355,15.492269137190812
1582121100,27584,27592,27584,27588,27580.120281690844,27577.555555555555,131,85.5,NaN,NaN,27565.871199999998,NaN,0.0073718775552944924,14.290074024671673,26.007637415462998,14.794305593887117
1582121400,27588,27594,27588,27593,27582.696225352676,27579.11111111111,97,88.1,NaN,NaN,27566.916351999997,NaN,0.006971554762770271,15.052070623380661,26.25924618254415,14.286179535689799
1582121700,27593,27599,27588,27599,27585.956980282142,27582.11111111111,137,93.75,NaN,NaN,27568.541370879997,NaN,0.006662013569854785,16.01967886200736,27.452458084514063,13.398126725774592
1582122000,27598,27602,27594,27596,27587.965584225713,27585.333333333332,155,99.7,NaN,NaN,27570.978061209596,NaN,0.006377602337197574,17.076186243025198,27.90887921864778,12.789501427479472
1582122300,27597,27600,27591,27591,27588.57246738057,27587.666666666668,83,101.7,NaN,NaN,27574.080255088636,NaN,0.006084872951696063,17.79048286527827,26.484185662225563,13.838223761013193
1582122600,27592,27615,27570,27598,27590.457973904457,27589.777777777777,938,142.1,NaN,NaN,27615,NaN,0.005746116563519798,16.911159816905005,20.87548729076916,20.790479594387964
1582122900,27596,27608,27594,27608,27593.966379123565,27593.222222222223,451,158.1,NaN,NaN,27615,NaN,0.005495194652239732,16.0758029209504,19.52159919528341,19.442104707123516
1582123200,27609,27611,27592,27595,27594.173103298854,27594.88888888889,268,168.25,NaN,NaN,27615,NaN,0.005216764111740701,15.462778010286893,19.205136115255154,17.793524475940618
1582123500,27593,27601,27585,27597,27594.738482639084,27596.11111111111,291,179.35,NaN,NaN,27614.1,NaN,0.004909115039517564,14.922568742894395,17.86251868074021,19.60812325660121
1582123800,27597,27605,27590,27600,27595.79078611127,27597.444444444445,196,185.9,NaN,NaN,27613.217999999997,NaN,0.004670456192651429,14.188410889044254,18.43071247533075,18.34267270127471
1582124100,27596,27603,27567,27574,27591.432628889015,27595.333333333332,439,205.65,NaN,NaN,27612.353639999998,NaN,0.004312592582826946,14.57334201762833,15.847001715293455,24.72757230840788
1582124400,27575,27581,27563,27577,27588.546103111214,27592.88888888889,323,210.6,NaN,NaN,27610.539494399996,NaN,0.0038537587213527845,15.090721350906222,14.758123499943304,24.555424846087583
1582124700,27577,27580,27570,27574,27585.636882488972,27590.444444444445,121,214.05,NaN,NaN,27607.687124735996,NaN,0.0033433100196922803,15.58223171752022,14.188014726516865,23.60684468682669
1582125000,27574,27576,27559,27565,27581.509505991176,27587.555555555555,258,220.55,NaN,NaN,27605.005897251835,NaN,0.0026951061602953795,16.446426392078173,13.270645933265754,26.264226661281498
1582125300,27565,27575,27561,27567,27578.607604792942,27584.11111111111,182,223.65,NaN,NaN,27601.32542547169,NaN,0.0018972279612739396,17.26741133290823,12.566301147278566,24.870242434749812
1582125600,27569,27590,27569,27586,27580.086083834354,27581.666666666668,209,230.8,NaN,NaN,27597.939391433953,NaN,0.0010968461748545489,17.131543302153553,16.99259123184565,22.77944227921054
1582125900,27584,27584,27571,27577,27579.468867067484,27579.666666666668,166,233.1,NaN,NaN,27594.824240119236,NaN,0.00020696700590465688,17.002468672936605,16.065411000681227,21.53650950515233
1582126200,27577,27587,27576,27581,27579.77509365399,27577.88888888889,134,237.25,NaN,NaN,27591.958300909697,NaN,-0.000713370181010764,16.71006350811304,16.518377947981293,20.66606677566677
1582126500,27582,27587,27573,27577,27579.220074923192,27575.333333333332,160,240.7,NaN,NaN,27589.32163683692,NaN,-0.0016871754939356664,16.566700526409484,15.669895745149212,20.70523355279244
1582126800,27576,27580,27570,27575,27578.376059938553,27575.444444444445,115,242.7,NaN,NaN,27587,NaN,-0.0026804616673458794,16.563485116542452,15.087212274429728,21.050858492553925
1582127100,27575,27577,27556,27565,27575.700847950844,27574.11111111111,262,249.25,NaN,NaN,27587,NaN,-0.0037259143633560756,17.11014140434637,13.941265421059388,24.515600082334828
1582127400,27563,27573,27562,27569,27574.360678360674,27573.555555555555,125,250.65,NaN,NaN,27583.9,NaN,-0.004767227177644951,17.62946487776009,13.380876150215377,23.530160178601967
1582127700,27570,27579,27566,27576,27574.68854268854,27574.777777777777,176,252.6,NaN,NaN,27581.11,NaN,-0.005689119423343225,17.74768070294409,14.941646664905548,22.40956658550893
1582128000,27575,27583,27573,27580,27575.75083415083,27576.222222222223,137,251.7,NaN,NaN,27556,NaN,-0.006468844798241347,17.622046549727195,15.872061262139129,21.577501222313884
1582128300,27580,27587,27578,27586,27577.800667320662,27576.222222222223,121,253.6,NaN,NaN,27556.54,NaN,-0.007038780230956232,17.27180351373475,16.842963010394037,20.844288541871776
1582128600,27586,27591,27581,27589,27580.04053385653,27577.555555555555,145,213.95,NaN,NaN,27557.758400000002,NaN,-0.007420194410674386,16.715212254802992,17.728118583658507,20.047535564284356
1582128900,27589,27592,27582,27588,27581.632427085224,27578.333333333332,200,201.4,NaN,NaN,27559.752896,NaN,-0.0076853927989184,16.13052005946452,17.429198578889856,19.272106284621483
1582129200,27591,27601,27588,27595,27584.30594166818,27580.333333333332,159,195.95,NaN,NaN,27562.33266432,NaN,-0.007689638596588511,15.549615039080583,20.033219240130983,18.30331398123659
1582129500,27594,27596,27586,27590,27585.444753334545,27582,127,187.75,NaN,NaN,27566.199397888002,NaN,-0.007499642076942381,14.889096714308057,19.249684674762594,18.369674366272225
1582129800,27591,27591,27574,27577,27583.755802667634,27583.333333333332,190,187.45,NaN,NaN,27569.679458099203,NaN,-0.007243506212964945,14.621667603829803,17.990536481998564,21.78536182983043
1582130100,27579,27581,27568,27572,27581.404642134108,27583.666666666668,171,174.05,NaN,NaN,27601,NaN,-0.006946631215097821,14.628034210438306,17.090660029629028,23.004259623404273
1582130400,27571,27575,27563,27564,27577.923713707285,27582.333333333332,240,169.9,NaN,NaN,27600.34,NaN,-0.006671155424504649,14.8390207097442,16.298521267828153,23.86924763333749
1582130700,27563,27573,27559,27570,27576.33897096583,27581.222222222223,130,170.35,NaN,NaN,27598.8464,NaN,-0.006350737869321677,15.197347485990374,15.420769601062853,24.12248208866127
1582131000,27571,27574,27567,27568,27574.671176772663,27579.222222222223,47,159.8,NaN,NaN,27596.455616,NaN,-0.0059512771593650095,15.475924328300575,15.389483731785667,23.45758689715655
1582131300,27568,27572,27563,27567,27573.13694141813,27576.777777777777,62,153.8,NaN,NaN,27594.208279039998,NaN,-0.005450090072848757,15.90272590822498,14.8360441939025,24.21232025566429
1582131600,27565,27566,27559,27561,27570.709553134504,27573.777777777777,46,145.65,NaN,NaN,27592.095782297598,NaN,-0.004916846073861847,16.465126912147973,14.3530798119545,25.051798127718268
1582131900,27562,27565,27559,27560,27568.5676425076,27569.88888888889,27,138.7,NaN,NaN,27590.110035359743,NaN,-0.004416747993153347,16.99940786587482,13.993446966512549,24.424096647468378
1582132200,27559,27570,27556,27570,27568.85411400608,27567.666666666668,71,135.55,NaN,NaN,27588.24343323816,NaN,-0.003830078029512474,17.162936280768243,15.252682821905944,23.008143120478593
1582132500,27571,27575,27569,27573,27569.683291204863,27567.222222222223,36,129.35,NaN,NaN,27585.663958579105,NaN,-0.003158163049476981,16.994201083365006,16.987850535051905,22.421735869928085
1582132800,27574,27574,27571,27572,27570.14663296389,27567.222222222223,28,125,NaN,NaN,27583.290841892776,NaN,-0.0024725533922864253,16.833902645831934,16.762988770505324,22.124947816518603
1582133100,27572,27577,27568,27568,27569.717306371112,27567.666666666668,74,115.6,NaN,NaN,27581.107574541355,NaN,-0.0018410337038892832,16.681619130175513,16.090411801603636,21.23723438168502
1582133400,27569,27580,27568,27578,27571.37384509689,27568.555555555555,58,112.25,NaN,NaN,27556,NaN,-0.0012407052234891358,16.330171805519495,16.565386893355083,20.10506562995715
1582133700,27578,27580,27575,27576,27572.29907607751,27569.444444444445,30,104.95,NaN,NaN,27556.48,NaN,-0.0007618205916592568,15.996296847096279,16.186907497496016,19.645713056888937
1582134000,27575,27578,27571,27573,27572.439260862007,27570.11111111111,58,101,NaN,NaN,27556.950399999998,NaN,-0.00040664380635209164,15.909312360357728,15.659644860549157,20.867122586275702
1582134300,27574,27580,27574,27579,27573.751408689604,27572.11111111111,52,97.55,NaN,NaN,27557.411391999998,NaN,-0.0000714457903183252,15.677460479455343,16.08768485658811,20.175354255177673
1582134600,27579,27580,27574,27576,27574.201126951684,27573.88888888889,67,93.65,NaN,NaN,27557.863164159997,NaN,0.00016194550764685455,15.457201192598074,15.620464602729168,19.58941947209184
1582134900,27575,27577,27571,27572,27573.76090156135,27574.11111111111,49,86.1,NaN,NaN,27558.305900876796,NaN,0.00018235677397397952,15.432534356983549,15.157102311512089,20.49151275990551
1582135200,27573,27580,27572,27577,27574.408721249078,27574.555555555555,44,80.35,NaN,NaN,27558.73978285926,NaN,0.00017154205986196213,15.16791804026094,16.050133182017174,19.672480522767657
1582135500,27577,27578,27574,27575,27574.526976999263,27574.88888888889,29,75.45,NaN,NaN,27559.16498720207,NaN,0.00010915541121929717,14.916532539374463,15.71945103446842,19.26716687003308
1582135800,27574,27575,27562,27566,27572.82158159941,27574.666666666668,112,71.55,NaN,NaN,27559.58168745803,NaN,-0.00010529179329139548,15.382233955985152,14.684430485295918,24.07639618628387
1582136100,27564,27569,27564,27569,27572.05726527953,27573.666666666668,43,65.15,NaN,NaN,27559.99005370887,NaN,-0.00021168738636607732,15.824650301765306,14.303148495613597,23.45125132612206
1582136400,27569,27569,27561,27567,27571.045812223623,27572.666666666668,39,55.1,NaN,NaN,27560.39025263469,NaN,-0.0002699982327386108,16.40265158528732,13.703869871413382,24.039871012172167
1582136700,27566,27574,27566,27572,27571.236649778897,27572.555555555555,46,50.9,NaN,NaN,27560.782447581998,NaN,-0.00022519788293313693,16.5182584571744,15.765047135139582,23.024412707945473
1582137000,27572,27574,27569,27574,27571.789319823118,27572,53,51.2,NaN,NaN,27561,NaN,0.000003978961354333954,16.628084985467126,15.338784447469166,22.401867912564196
1582137300,27574,27574,27568,27570,27571.431455858496,27571.333333333332,28,49.5,NaN,NaN,27561.38,NaN,0.00034557045040521927,16.792809369669165,14.832207436859662,22.212457786074673
1582137600,27569,27571,27568,27568,27570.745164686796,27570.88888888889,9,47.65,NaN,NaN,27561.7524,NaN,0.0005924487973291593,16.9492975346611,14.578798076757336,21.832956303383643
1582137900,27568,27573,27564,27571,27570.796131749437,27570.222222222223,54,49,NaN,NaN,27562.117352,NaN,0.0008313488234191091,17.34534567274251,13.832495324780872,22.99046021674536
1582138200,27572,27577,27568,27572,27571.03690539955,27569.88888888889,103,50.6,NaN,NaN,27562.47500496,NaN,0.0010194382844947337,17.340321619330005,15.39768647257108,21.814956341634115
1582138500,27572,27584,27569,27579,27572.62952431964,27571.333333333332,145,56.05,NaN,NaN,27562.8255048608,NaN,0.0012466096533559235,16.7427802436631,17.97168065982459,20.01919675913394
1582161000,27720,27720,27720,27720,27602.103619455713,27588.11111111111,338,71.55,NaN,NaN,27563.672484666367,NaN,0.0026741393633795017,19.18804911848875,53.20140586953694,11.03281996831981
1582161300,27720,27721,27644,27670,27615.68289556457,27599.555555555555,4618,298.75,NaN,NaN,27569,NaN,0.00473418356782278,19.159482617276595,42.28914203698519,29.014705110202893
1582161600,27672,27673,27626,27632,27618.946316451656,27606.222222222223,2910,441.35,NaN,NaN,27581.16,NaN,0.00694181187321401,18.740285938870205,37.3649029126544,30.095657171911515
1582161900,27632,27650,27620,27649,27624.957053161324,27614.555555555555,2264,553.05,NaN,NaN,27592.3472,NaN,0.009318217216522418,18.216490713138413,34.6537136604584,29.363118476914075
1582162200,27650,27658,27522,27574,27614.76564252906,27615,9067,1003.5,NaN,NaN,27721,NaN,0.011130878677687629,18.410555583733537,25.740916387885093,40.344283937881926
1582162500,27575,27615,27537,27614,27614.612514023247,27620.11111111111,5826,1292.2,NaN,NaN,27717.02,NaN,0.012705148706089232,18.594917210798904,22.281238525193743,34.92185748177811
1582162800,27615,27652,27602,27635,27618.690011218598,27627.222222222223,5282,1552.95,NaN,NaN,27713.1196,NaN,0.014169780982890057,18.129034982553854,26.581648919679534,32.01810815316075
1582163100,27635,27650,27606,27620,27618.952008974877,27632.555555555555,4320,1766.5,NaN,NaN,27709.297208000004,NaN,0.015355802680024944,17.686446865721056,24.68066797638884,29.728339989293477
1582163400,27621,27621,27545,27548,27604.761607179902,27629.11111111111,5418,2035.2,NaN,NaN,27705.551263840003,NaN,0.015585380795112336,17.996044678131486,21.84077947164877,35.543144053595796
1582163700,27547,27548,27488,27491,27582.009285743923,27603.666666666668,6555,2361.5,NaN,NaN,27701.880238563204,NaN,0.014535374312909011,18.81033481425458,19.93459130459863,40.73233409153196
1582164000,27490,27514,27468,27494,27564.40742859514,27584.11111111111,5359,2623.85,NaN,NaN,27693.325029020678,NaN,0.01252165324160619,19.741805758664377,18.622910487109916,40.91301396732875
1582164300,27493,27525,27480,27503,27552.12594287611,27569.777777777777,3277,2785.55,NaN,NaN,27679.805527279437,NaN,0.009810128528609564,20.440700819987306,18.99232764193787,38.316796316445675
1582164600,27502,27511,27462,27472,27536.10075430089,27550.11111111111,3545,2960.85,NaN,NaN,27667.09719564267,NaN,0.006337896593585124,21.252275052295367,17.704595339742983,38.20952539871744
1582164900,27470,27490,27443,27453,27519.480603440712,27536.666666666668,3874,3152.25,NaN,NaN,27650.689419991257,NaN,0.0020555733896671534,22.17259952404492,16.570227171451435,38.35150928507231
1582165200,27452,27454,27395,27417,27498.98448275257,27514.777777777777,4098,3354.5,NaN,NaN,27629.92047799213,NaN,-0.003131434166381797,23.383121704494904,15.27683023686682,41.70823989598161
1582165500,27415,27427,27376,27390,27477.187586202057,27487.555555555555,4307,3568.45,NaN,NaN,27601.730020633076,NaN,-0.009213009588880893,24.65207238877381,14.263776573257788,41.41292534181098
1582165800,27390,27424,27328,27333,27448.350068961645,27455.666666666668,4737,3804.85,NaN,NaN,27570.127817744447,NaN,-0.016362592232773098,26.12796721038821,12.607254691396655,42.41018416729863
1582166100,27335,27376,27331,27338,27426.280055169314,27432.333333333332,4550,4029.65,NaN,NaN,27531.387366905336,NaN,-0.024217647019348875,27.53006729092189,11.923970730554897,40.11165055889654
1582166400,27340,27344,27262,27282,27397.424044135452,27409.11111111111,5846,4316.8,NaN,NaN,27498.845388200483,NaN,-0.03305180620045585,29.191846253863922,10.801107825392114,44.25833307550915
