time,open,high,low,close,MA,MA,Volume,Volume MA,"HSI2!, HKEX: Compare","HSIZ2019, HKEX: Compare","HSI1!, HKEX: Compare",ParabolicSAR,SAR,Plot,ADX,+DI,-DI
1551408000,28780,28800,28780,28800,28752.79566579101,28744.88888888889,3,6.75,NaN,NaN,NaN,28707.030374708353,NaN,-0.00023544559836021772,78.80418712619353,76.86782213494998,12.3541104102638
1551408300,28796,28801,28792,28801,28762.436532632808,28751.333333333332,8,7.05,NaN,NaN,NaN,28711.469159720018,NaN,0.0019861414680208745,78.48084217121274,76.29491261899753,12.246474439653877
1551408600,28800,28845,28797,28844,28778.749226106247,28764.777777777777,6,7.3,NaN,NaN,NaN,28719.481010136817,NaN,0.004754290868805055,78.2403293871938,77.01172448358516,11.675399847223478
1551408900,28864,28870,28864,28870,28796.999380884998,28781.555555555555,2,7.35,NaN,NaN,NaN,28731.52252932587,NaN,0.008129036292957336,78.04872855766932,77.5074988102618,11.373011031728147
1551409500,28829,28829,28819,28819,28801.399504708,28792.333333333332,2,7.4,NaN,NaN,NaN,28742.6007269798,NaN,0.011394644262744147,77.42709006756785,73.57303241468944,15.274724730796422
1551410100,28770,28770,28752,28752,28791.5196037664,28795.88888888889,2,7.45,NaN,NaN,NaN,28752,NaN,0.014045512579035946,76.2301829421429,68.74713855653415,20.832130374314936
1551410700,28750,28753,28750,28753,28783.81568301312,28797.666666666668,2,7.5,NaN,NaN,NaN,28870,NaN,0.016187821604009313,75.07550416266687,68.53525561532712,20.973395255477918
1551411300,28799,28799,28799,28799,28786.852546410497,28801.444444444445,1,7.5,NaN,NaN,NaN,28867.6,NaN,0.01817775555484378,74.10192758299328,70.0263134843097,19.97950362703692
1551412500,28783,28783,28783,28783,28786.0820371284,28802.333333333332,30,8.95,NaN,NaN,NaN,28865.248,NaN,0.019856453067360925,73.02988780326504,68.83205165583192,21.344210971448067
1551416400,28754,28754,28752,28752,28779.26562970272,28797,2,9,NaN,NaN,NaN,28862.94304,NaN,0.02096309850617515,71.72796746191827,66.5183988878439,23.98806916870366
1551416700,28745,28745,28745,28745,28772.412503762178,28790.777777777777,1,9,NaN,NaN,NaN,28858.2253184,NaN,0.02140439594489483,70.42683205476473,65.99116176528904,24.5905537798998
1551417300,28725,28725,28725,28725,28762.930003009744,28777.555555555555,1,7.9,NaN,NaN,NaN,28850.231799296,NaN,0.02054229400643679,69.00394526566701,64.45468141497784,26.346321207621866
1551417600,28738,28738,28738,28738,28757.944002407796,28762.88888888889,1,4.15,NaN,NaN,NaN,28842.71789133824,NaN,0.01848462220234357,67.70223117784123,65.01205884048062,25.933191004524996
1551418200,28740,28740,28739,28739,28754.155201926238,28754,2,4.2,NaN,NaN,NaN,28835.654817857947,NaN,0.015277526288094733,66.47354269313912,65.10068194163604,25.867503235153293
1551418500,28739,28739,28739,28739,28751.12416154099,28752.555555555555,1,4.15,NaN,NaN,NaN,28829.01552878647,NaN,0.01119111431423323,65.30628863267212,65.10068194163604,25.867503235153293
1551418800,28732,28732,28732,28732,28747.299329232792,28750.222222222223,47,6.35,NaN,NaN,NaN,28822.77459705928,NaN,0.006687247020382458,64.12094484140515,64.46741091575574,26.588631814411993
1551419100,28737,28737,28737,28737,28745.239463386235,28743.333333333332,33,7.4,NaN,NaN,NaN,28816.908121235723,NaN,0.0017895093780204486,63.018136097835736,64.7254077881085,26.39557569255177
1551419400,28735,28735,28735,28735,28743.191570708987,28738,1,7.35,NaN,NaN,NaN,28811.39363396158,NaN,-0.0032296702257641695,61.94671540179657,64.52813232621799,26.619913356826842
1551419700,28760,28760,28760,28760,28746.55325656719,28738.88888888889,1,7.35,NaN,NaN,NaN,28806.210015923883,NaN,-0.007998422786102655,61.051948364099985,65.89583622986011,25.5935180244024
1551420300,28759,28763,28759,28763,28749.84260525375,28740.88888888889,3,7.45,NaN,NaN,NaN,28801.33741496845,NaN,-0.012342628502039177,60.216732872299175,65.95457614707838,25.428389060553126
1551421200,28789,28789,28789,28789,28757.674084203,28748,1,7.35,NaN,NaN,NaN,28796.75717007034,NaN,-0.01607294078207335,59.55150605654636,67.39397412713754,24.35330854435689
1551421500,28795,28795,28785,28785,28763.1392673624,28753.222222222223,2,7.05,NaN,NaN,NaN,28795,NaN,-0.019272209876020317,58.94892475848157,67.26954208028917,23.943470481956552
1551421800,28772,28772,28772,28772,28764.91141388992,28756.88888888889,1,6.8,NaN,NaN,NaN,28790.8,NaN,-0.021691996280398217,58.194858139676285,65.75526755993914,25.65554493933821
1551422100,28804,28810,28804,28810,28773.929131111938,28764.777777777777,2,6.8,NaN,NaN,NaN,28725,NaN,-0.023118725188681875,57.676177659513485,67.97352488669031,23.993665973482873
1551422400,28794,28794,28781,28790,28777.14330488955,28771.222222222223,46,9,NaN,NaN,NaN,28726.7,NaN,-0.023752259205821157,56.86600093782194,64.61136870066461,26.72977998713375
1551423000,28794,28794,28794,28794,28780.51464391164,28777.555555555555,1,8.95,NaN,NaN,NaN,28728.366,NaN,-0.023659761373570863,56.09633305221497,64.15066927320422,26.539188229307577
1551423300,28800,28800,28795,28795,28783.41171512931,28784.222222222223,2,8.95,NaN,NaN,NaN,28729.99868,NaN,-0.0229837598824564,55.40103152958021,64.54978174444123,26.24372606072358
1551423600,28784,28784,28780,28780,28782.729372103448,28786.444444444445,2,9,NaN,NaN,NaN,28731.5987064,NaN,-0.02176648372895853,54.51825455843327,62.71246299260547,28.34309466448867
1551423900,28780,28780,28780,28780,28782.18349768276,28788.333333333332,2,7.6,NaN,NaN,NaN,28733.166732272,NaN,-0.02052521285824862,53.679616435843684,62.71246299260547,28.343094664488678
1551424500,28791,28791,28791,28791,28783.946798146208,28788.555555555555,1,7.55,NaN,NaN,NaN,28734.70339762656,NaN,-0.01881126958267667,52.96001563610868,63.55536587599314,27.702385244285104
1551425100,28795,28795,28795,28795,28786.157438516966,28789.666666666668,1,7.55,NaN,NaN,NaN,28736.209329674028,NaN,-0.01663499092645484,52.304907469564114,63.868009395889935,27.464737880263268
1551425400,28790,28790,28790,28790,28786.925950813573,28791.666666666668,5,7.75,NaN,NaN,NaN,28737.685143080547,NaN,-0.01419600882984009,51.59718611764985,63.15513841515148,28.274349514233254
1551425700,28785,28785,28785,28785,28786.54076065086,28788.88888888889,1,7.75,NaN,NaN,NaN,28739.131440218935,NaN,-0.01171871555338957,50.83721237083371,62.42174024456345,29.10727399465649
1551426300,28809,28809,28809,28809,28791.032608520687,28791,1,7.7,NaN,NaN,NaN,28740.548811414556,NaN,-0.008886561862091158,50.30681651303662,64.50442246663613,27.494075233559023
1551426900,28820,28853,28820,28850,28802.82608681655,28797.222222222223,7,8,NaN,NaN,NaN,28745.046858957972,NaN,-0.005421129075235643,50.1141960488096,67.93405948270643,24.837555613473846
1551427200,28825,28825,28825,28825,28807.26086945324,28800.555555555555,1,5.7,NaN,NaN,NaN,28749.364984599655,NaN,-0.001686275508712387,49.93120660779393,64.22275513247342,23.48065557100096
1551427500,28815,28815,28815,28815,28808.80869556259,28804.444444444445,1,4.1,NaN,NaN,NaN,28753.510385215668,NaN,0.002166630852173701,49.57021757606434,62.778687215414905,25.201215987575097
1551427800,28786,28786,28786,28786,28804.24695645007,28805.11111111111,1,4.1,NaN,NaN,NaN,28757.48996980704,NaN,0.005698905552095934,48.710870290008444,58.746374991134786,30.005586141090035
1551428100,28777,28780,28777,28780,28799.397565160056,28803.88888888889,5,4.3,NaN,NaN,NaN,28761.31037101476,NaN,0.008627408620826315,47.7416141702109,57.539046390571,31.44407928631497
1551428400,28779,28788,28779,28788,28797.118052128044,28803.11111111111,18,5.05,NaN,NaN,NaN,28764.977956174167,NaN,0.010967438641042748,46.8955700647057,58.202882962745505,30.778247239160972
1551428700,28782,28782,28782,28782,28794.094441702437,28802.222222222223,1,5.05,NaN,NaN,NaN,28768.4988379272,NaN,0.012501331068829646,46.091828164475764,57.35066747204418,30.327587448122145
1551432300,28822,28822,28822,28822,28799.67555336195,28806.333333333332,1,5,NaN,NaN,NaN,28771.87888441011,NaN,0.013604822606010125,45.69111430775441,61.324636407631836,27.50173102161989
1551435300,28788,28788,28788,28788,28797.34044268956,28804,1,5,NaN,NaN,NaN,28775.123729033705,NaN,0.01362370875838823,44.71805903888598,56.60546339432162,33.080759198815876
1551435600,28806,28806,28806,28806,28799.07235415165,28799.11111111111,1,4.95,NaN,NaN,NaN,28778.238779872358,NaN,0.012534672409119962,43.96197810964718,58.38989423306656,31.72044217504248
1551439800,28818,28820,28818,28820,28803.25788332132,28798.555555555555,2,2.75,NaN,NaN,NaN,28781.229228677465,NaN,0.010933682430495395,43.37048292336433,59.74513049497476,30.68731109577611
1551440700,28828,28828,28828,28828,28808.206306657055,28800,1,2.75,NaN,NaN,NaN,28784.100059530367,NaN,0.009469292729202028,42.880516829038164,60.51860679191884,30.097670437605085
1551442500,28816,28816,28816,28816,28809.765045325643,28803.333333333332,1,2.7,NaN,NaN,NaN,28786.85605714915,NaN,0.008033035491750473,42.19869226185154,58.736617169737585,32.1559667608297
1551447300,28788,28788,28780,28780,28803.812036260515,28803.333333333332,3,2.75,NaN,NaN,NaN,28853,NaN,0.005944721719346768,40.95121589112507,53.73962646247226,37.927766703952784
1551448200,28792,28792,28792,28792,28801.449629008413,28803.777777777777,1,2.7,NaN,NaN,NaN,28851.54,NaN,0.003484075952521515,39.810542924498215,53.148140289195545,36.828412232923505
